loan_id,reporting_month,anomaly_score,exception_required_prob,exception_type_pred,rules_fired,trust_score,n_conflicts,iso_percentile
LN103907,2025-06,0.53195,0.99851,DUPLICATE_RECORD,R008,0.64,0.0,0.2836
LN103908,2022-03,0.09118,0.00053,NONE,,1.0,0.0,0.6065
LN103908,2022-04,0.07673,0.00054,NONE,,1.0,0.0,0.5101
LN103908,2022-05,0.0687,0.00115,NONE,,1.0,0.0,0.4549
LN103908,2022-06,0.05119,0.00053,NONE,,1.0,0.0,0.3398
LN103908,2022-07,0.04122,0.00052,NONE,,1.0,0.0,0.2735
LN103908,2022-08,0.03484,0.00052,NONE,,1.0,0.0,0.2309
LN103908,2022-09,0.02721,0.00051,NONE,,1.0,0.0,0.1801
LN103908,2022-10,0.02632,0.0005,NONE,,1.0,0.0,0.1741
LN103908,2022-11,0.01674,0.00051,NONE,,1.0,0.0,0.1103
LN103908,2022-12,0.00613,0.00048,NONE,,1.0,0.0,0.0396
LN103908,2023-01,0.01189,0.00049,NONE,,1.0,0.0,0.0779
LN103908,2023-02,0.01637,0.00051,NONE,,1.0,0.0,0.1078
LN103908,2023-03,0.01937,0.00051,NONE,,1.0,0.0,0.1278
LN103908,2023-04,0.02348,0.00081,NONE,,1.0,0.0,0.1544
LN103908,2023-05,0.0265,0.00058,NONE,,1.0,0.0,0.1751
LN103908,2023-06,0.02991,0.00116,NONE,,1.0,0.0,0.1963
LN103908,2023-07,0.03441,0.00123,NONE,,1.0,0.0,0.2261
LN103908,2023-08,0.03819,0.00128,NONE,,1.0,0.0,0.2512
LN103908,2023-09,0.03886,0.00093,NONE,,1.0,0.0,0.2566
LN103908,2023-10,0.04426,0.00148,NONE,,1.0,0.0,0.2912
LN103908,2023-11,0.04751,0.00071,NONE,,1.0,0.0,0.3149
LN103908,2023-12,0.05024,0.00052,NONE,,1.0,0.0,0.3336
LN103908,2024-01,0.05677,0.00052,NONE,,1.0,0.0,0.3771
LN103908,2024-02,0.06305,0.00256,NONE,,1.0,0.0,0.4135
LN103908,2024-03,0.06571,0.00067,NONE,,1.0,0.0,0.4363
LN103908,2024-04,0.07115,0.00045,NONE,,1.0,0.0,0.4731
LN103908,2024-05,0.14167,0.00535,NONE,,1.0,0.0,0.9302
LN103909,2024-09,0.09774,0.00091,NONE,,1.0,0.0,0.6492
LN103909,2024-10,0.08109,0.00051,NONE,,1.0,0.0,0.5392
LN103909,2024-11,0.07412,0.00051,NONE,,1.0,0.0,0.4928
LN103909,2024-12,0.06179,0.00051,NONE,,1.0,0.0,0.4106
LN103909,2025-01,0.05682,0.00049,NONE,,1.0,0.0,0.3775
LN103909,2025-02,0.05571,0.00049,NONE,,1.0,0.0,0.3701
LN103909,2025-03,0.05332,0.00049,NONE,,1.0,0.0,0.3542
LN103909,2025-04,0.05158,0.00052,NONE,,1.0,0.0,0.3424
LN103909,2025-05,0.05617,0.00049,NONE,,1.0,0.0,0.3732
LN103909,2025-06,0.0547,0.00054,NONE,,1.0,0.0,0.3633
LN103910,2022-04,0.08171,0.00067,NONE,,1.0,0.0,0.5429
LN103910,2022-05,0.05906,0.00057,NONE,,1.0,0.0,0.3922
LN103910,2022-06,0.04549,0.00092,NONE,,1.0,0.0,0.3008
LN103910,2022-07,0.03234,0.00068,NONE,,1.0,0.0,0.2138
LN103910,2022-08,0.02971,0.00107,NONE,,1.0,0.0,0.1952
LN103910,2022-09,0.02455,0.00067,NONE,,1.0,0.0,0.1619
LN103910,2022-10,0.0188,0.00071,NONE,,1.0,0.0,0.1235
LN103910,2022-11,0.02031,0.00058,NONE,,1.0,0.0,0.1338
LN103910,2022-12,0.00988,0.00063,NONE,,1.0,0.0,0.0642
LN103910,2023-01,0.00064,0.00062,NONE,,1.0,0.0,0.0026
LN103910,2023-02,0.00315,0.00056,NONE,,1.0,0.0,0.0195
LN103910,2023-03,0.00715,0.00069,NONE,,1.0,0.0,0.0459
LN103910,2023-04,0.00395,0.00052,NONE,,1.0,0.0,0.0249
LN103910,2023-05,0.00719,0.00088,NONE,,1.0,0.0,0.0456
LN103910,2023-06,0.00846,0.00057,NONE,,1.0,0.0,0.0549
LN103910,2023-07,0.01039,0.00053,NONE,,1.0,0.0,0.0679
LN103910,2023-08,0.0133,0.00057,NONE,,1.0,0.0,0.0872
LN103910,2023-09,0.01924,0.00088,NONE,,1.0,0.0,0.1259
LN103910,2023-10,0.51101,0.99851,SOURCE_CONFLICT,,0.65,1.0,0.144
LN103910,2023-11,0.02797,0.00072,NONE,,1.0,0.0,0.1846
LN103910,2023-12,0.02775,0.00073,NONE,,1.0,0.0,0.1831
LN103910,2024-01,0.02965,0.00062,NONE,,1.0,0.0,0.196
LN103910,2024-02,0.03421,0.00052,NONE,,1.0,0.0,0.2267
LN103910,2024-03,0.04648,0.00052,NONE,,1.0,0.0,0.3085
LN103910,2024-04,0.0493,0.00052,NONE,,1.0,0.0,0.3273
LN103910,2024-05,0.06003,0.00096,NONE,,1.0,0.0,0.3977
LN103910,2024-06,0.06392,0.0004,NONE,,1.0,0.0,0.4251
LN103910,2024-07,0.06809,0.00037,NONE,,1.0,0.0,0.453
LN103910,2024-08,0.0785,0.00036,NONE,,1.0,0.0,0.5224
LN103910,2024-09,0.08864,0.00036,NONE,,1.0,0.0,0.59
LN103910,2024-10,0.09783,0.00036,NONE,,1.0,0.0,0.6512
LN103910,2024-11,0.10741,0.00036,NONE,,1.0,0.0,0.7151
LN103910,2024-12,0.11281,0.00033,NONE,,1.0,0.0,0.7512
LN103910,2025-01,0.60885,0.99851,STALE_UPDATE,R006,0.7543,0.0,0.7963
LN103910,2025-02,0.12221,0.00033,NONE,,1.0,0.0,0.8138
LN103910,2025-03,0.12362,0.00033,NONE,,1.0,0.0,0.8233
LN103910,2025-04,0.12411,0.00035,NONE,,1.0,0.0,0.8265
LN103910,2025-05,0.12528,0.00033,NONE,,1.0,0.0,0.8343
LN103910,2025-06,0.12773,0.00033,NONE,,1.0,0.0,0.8506
LN103911,2024-11,0.09772,0.00108,NONE,,1.0,0.0,0.6486
LN103911,2024-12,0.08075,0.00058,NONE,,1.0,0.0,0.5368
LN103911,2025-01,0.07002,0.00058,NONE,,1.0,0.0,0.4653
LN103911,2025-02,0.06349,0.00058,NONE,,1.0,0.0,0.4217
LN103911,2025-03,0.06626,0.00058,NONE,,1.0,0.0,0.4402
LN103911,2025-04,0.06637,0.00058,NONE,,1.0,0.0,0.4409
LN103911,2025-05,0.07332,0.00059,NONE,,1.0,0.0,0.4872
LN103911,2025-06,0.07871,0.00095,NONE,,1.0,0.0,0.5222
LN103912,2022-03,0.09287,0.00176,NONE,,1.0,0.0,0.6144
LN103912,2022-04,0.07729,0.00157,NONE,,1.0,0.0,0.5111
LN103912,2022-05,0.05788,0.00132,NONE,,1.0,0.0,0.3824
LN103912,2022-06,0.04147,0.00136,NONE,,1.0,0.0,0.2728
LN103912,2022-07,0.03741,0.00055,NONE,,1.0,0.0,0.2479
LN103912,2022-08,0.03507,0.00054,NONE,,1.0,0.0,0.2324
LN103912,2022-09,0.1401,0.04542,NONE,R007,0.88,0.0,0.2129
LN103912,2022-10,0.03873,0.00057,NONE,,1.0,0.0,0.2567
LN103912,2022-11,0.02869,0.00056,NONE,,1.0,0.0,0.1898
LN103912,2022-12,0.01874,0.00071,NONE,,1.0,0.0,0.123
LN103912,2023-01,0.0305,0.00051,NONE,,1.0,0.0,0.202
LN103912,2023-02,0.03636,0.00076,NONE,,1.0,0.0,0.2404
LN103912,2023-03,0.0403,0.00059,NONE,,1.0,0.0,0.2671
LN103912,2023-04,0.05046,0.00053,NONE,,1.0,0.0,0.335
LN103912,2023-05,0.05373,0.00052,NONE,,1.0,0.0,0.3568
LN103912,2023-06,0.06075,0.00077,NONE,,1.0,0.0,0.4029
LN103912,2023-07,0.54925,0.99851,STALE_UPDATE,R006,0.73,0.0,0.399
LN103912,2023-08,0.06679,0.00084,NONE,,1.0,0.0,0.443
LN103912,2023-09,0.06898,0.00087,NONE,,1.0,0.0,0.4575
LN103912,2023-10,0.56275,0.99851,SOURCE_CONFLICT,,0.65,1.0,0.489
LN103912,2023-11,0.08268,0.00078,NONE,,1.0,0.0,0.5491
LN103912,2023-12,0.09289,0.00149,NONE,,1.0,0.0,0.6153
LN103912,2024-01,0.10095,0.00045,NONE,,1.0,0.0,0.6718
LN103912,2024-02,0.10589,0.00119,NONE,,1.0,0.0,0.7027
LN103912,2024-03,0.10937,0.00081,NONE,,1.0,0.0,0.727
LN103912,2024-04,0.11292,0.00053,NONE,,1.0,0.0,0.7514
LN103912,2024-05,0.11789,0.00045,NONE,,1.0,0.0,0.7847
LN103912,2024-06,0.12567,0.00045,NONE,,1.0,0.0,0.8366
LN103912,2024-07,0.12902,0.00052,NONE,,1.0,0.0,0.8587
LN103912,2024-08,0.25085,0.0689,NONE,R007,0.88,0.0,0.8886
LN103912,2024-09,0.13657,0.00029,NONE,,1.0,0.0,0.9097
LN103912,2024-10,0.62826,0.99851,STALE_UPDATE,R006,0.7798,0.0,0.9257
LN103912,2024-11,0.1404,0.00025,NONE,,1.0,0.0,0.9354
LN103912,2024-12,0.63273,0.99851,SOURCE_CONFLICT,,0.75,1.0,0.9555
LN103912,2025-01,0.14401,0.00025,NONE,,1.0,0.0,0.9594
LN103912,2025-02,0.14499,0.00025,NONE,,1.0,0.0,0.9659
LN103912,2025-03,0.14613,0.00029,NONE,,1.0,0.0,0.9734
LN103912,2025-04,0.1462,0.00025,NONE,,1.0,0.0,0.974
LN103912,2025-05,0.14648,0.00025,NONE,,1.0,0.0,0.9759
LN103912,2025-06,0.14698,0.00025,NONE,,1.0,0.0,0.9792
LN103913,2023-06,0.0814,0.00113,NONE,,1.0,0.0,0.5397
LN103913,2023-07,0.05932,0.00042,NONE,,1.0,0.0,0.3943
LN103913,2023-08,0.04161,0.00076,NONE,,1.0,0.0,0.2753
LN103913,2023-09,0.03282,0.00061,NONE,,1.0,0.0,0.2172
LN103913,2023-10,0.03147,0.00075,NONE,,1.0,0.0,0.2078
LN103913,2023-11,0.02849,0.00129,NONE,,1.0,0.0,0.1865
LN103913,2023-12,0.02375,0.00061,NONE,,1.0,0.0,0.1567
LN103913,2024-01,0.0236,0.00061,NONE,,1.0,0.0,0.1557
LN103913,2024-02,0.01986,0.00061,NONE,,1.0,0.0,0.1308
LN103913,2024-03,0.01908,0.00051,NONE,,1.0,0.0,0.1258
LN103913,2024-04,0.02574,0.00089,NONE,,1.0,0.0,0.1692
LN103913,2024-05,0.03396,0.00075,NONE,,1.0,0.0,0.2244
LN103913,2024-06,0.04046,0.00076,NONE,,1.0,0.0,0.2677
LN103913,2024-07,0.04813,0.00075,NONE,,1.0,0.0,0.3188
LN103913,2024-08,0.05915,0.00075,NONE,,1.0,0.0,0.3923
LN103913,2024-09,0.06731,0.00069,NONE,,1.0,0.0,0.4469
LN103913,2024-10,0.0728,0.00073,NONE,,1.0,0.0,0.4834
LN103913,2024-11,0.08012,0.00069,NONE,,1.0,0.0,0.5323
LN103913,2024-12,0.08472,0.00083,NONE,,1.0,0.0,0.5626
LN103913,2025-01,0.09142,0.00079,NONE,,1.0,0.0,0.6073
LN103913,2025-02,0.09495,0.00047,NONE,,1.0,0.0,0.6317
LN103913,2025-03,0.09626,0.00047,NONE,,1.0,0.0,0.6405
LN103913,2025-04,0.10107,0.00129,NONE,,1.0,0.0,0.6704
LN103913,2025-05,0.1087,0.00155,NONE,,1.0,0.0,0.7205
LN103913,2025-06,0.11268,0.0016,NONE,,1.0,0.0,0.747
LN103914,2024-04,0.13733,0.0036,NONE,,1.0,0.0,0.9059
LN103914,2024-05,0.12993,0.00042,NONE,,1.0,0.0,0.865
LN103914,2024-06,0.12741,0.00043,NONE,,1.0,0.0,0.8482
LN103914,2024-07,0.12929,0.0021,NONE,,1.0,0.0,0.8563
LN103914,2024-08,0.13089,0.0021,NONE,,1.0,0.0,0.867
LN103914,2024-09,0.13372,0.00047,NONE,,1.0,0.0,0.8902
LN103914,2024-10,0.13406,0.00066,NONE,,1.0,0.0,0.892
LN103914,2024-11,0.1331,0.00057,NONE,,1.0,0.0,0.8858
LN103914,2024-12,0.13509,0.00072,NONE,,1.0,0.0,0.8987
LN103914,2025-01,0.62487,0.99851,SOURCE_CONFLICT,,0.6,1.0,0.9031
LN103914,2025-02,0.1384,0.00067,NONE,,1.0,0.0,0.9209
LN103914,2025-03,0.62808,0.99851,SOURCE_CONFLICT,,0.5,1.0,0.9245
LN103914,2025-04,0.62957,0.99851,SOURCE_CONFLICT,,0.75,1.0,0.9344
LN103914,2025-05,0.63036,0.99851,SOURCE_CONFLICT,,0.65,1.0,0.9397
LN103914,2025-06,0.14163,0.00042,NONE,,1.0,0.0,0.9431
LN103915,2021-10,0.11156,0.00145,NONE,,1.0,0.0,0.7399
LN103915,2021-11,0.10273,0.0013,NONE,,1.0,0.0,0.6814
LN103915,2021-12,0.09773,0.00087,NONE,,1.0,0.0,0.6492
LN103915,2022-01,0.09192,0.00055,NONE,,1.0,0.0,0.6114
LN103915,2022-02,0.57622,0.99851,STALE_UPDATE,R006,0.73,0.0,0.5788
LN103915,2022-03,0.07809,0.00103,NONE,,1.0,0.0,0.5178
LN103915,2022-04,0.07468,0.00058,NONE,,1.0,0.0,0.4963
LN103915,2022-05,0.07758,0.00293,NONE,,1.0,0.0,0.5094
LN103915,2022-06,0.56176,0.99851,STALE_UPDATE,R006,0.7814,0.0,0.4824
LN103915,2022-07,0.07467,0.02183,NONE,,1.0,0.0,0.4396
LN103915,2022-08,0.06914,0.00127,NONE,,1.0,0.0,0.4576
LN103915,2022-09,0.56251,0.99851,SOURCE_CONFLICT,,0.65,1.0,0.4874
LN103915,2022-10,0.07049,0.00091,NONE,,1.0,0.0,0.4675
LN103915,2022-11,0.19669,0.08662,NONE,R007,0.88,0.0,0.4803
LN103915,2022-12,0.1968,0.0893,NONE,R007,0.88,0.0,0.4739
LN103915,2023-01,0.07782,0.00079,NONE,,1.0,0.0,0.5167
LN103915,2023-02,0.07734,0.00063,NONE,,1.0,0.0,0.5139
LN103915,2023-03,0.07857,0.00062,NONE,,1.0,0.0,0.5221
LN103915,2023-04,0.07729,0.00091,NONE,,1.0,0.0,0.5128
LN103915,2023-05,0.08344,0.00092,NONE,,1.0,0.0,0.5538
LN103915,2023-06,0.08722,0.00072,NONE,,1.0,0.0,0.5796
LN103915,2023-07,0.09189,0.0007,NONE,,1.0,0.0,0.6108
LN103915,2023-08,0.09559,0.0025,NONE,,1.0,0.0,0.6306
LN103915,2023-09,0.09815,0.0004,NONE,,1.0,0.0,0.6533
LN103915,2023-10,0.0992,0.00038,NONE,,1.0,0.0,0.6603
LN103915,2023-11,0.10051,0.0006,NONE,,1.0,0.0,0.6685
LN103915,2023-12,0.10553,0.00039,NONE,,1.0,0.0,0.7025
LN103915,2024-01,0.11076,0.00043,NONE,,1.0,0.0,0.7373
LN103915,2024-02,0.11672,0.00025,NONE,,1.0,0.0,0.7775
LN103915,2024-03,0.12324,0.00025,NONE,,1.0,0.0,0.821
LN103915,2024-04,0.12824,0.00027,NONE,,1.0,0.0,0.8542
LN103915,2024-05,0.13301,0.00025,NONE,,1.0,0.0,0.8861
LN103915,2024-06,0.13553,0.00024,NONE,,1.0,0.0,0.9029
LN103915,2024-07,0.13877,0.00024,NONE,,1.0,0.0,0.9245
LN103915,2024-08,0.14029,0.00024,NONE,,1.0,0.0,0.9346
LN103915,2024-09,0.14093,0.00025,NONE,,1.0,0.0,0.9389
LN103915,2024-10,0.14119,0.00025,NONE,,1.0,0.0,0.9406
LN103915,2024-11,0.14178,0.00024,NONE,,1.0,0.0,0.9445
LN103915,2024-12,0.14249,0.00024,NONE,,1.0,0.0,0.9493
LN103915,2025-01,0.14275,0.00025,NONE,,1.0,0.0,0.951
LN103915,2025-02,0.14336,0.00025,NONE,,1.0,0.0,0.9551
LN103915,2025-03,0.14358,0.00025,NONE,,1.0,0.0,0.9565
LN103915,2025-04,0.14426,0.00024,NONE,,1.0,0.0,0.9611
LN103915,2025-05,0.14459,0.00025,NONE,,1.0,0.0,0.9633
LN103915,2025-06,0.14491,0.00024,NONE,,1.0,0.0,0.9654
LN103916,2021-09,0.12642,0.00155,NONE,,1.0,0.0,0.8386
LN103916,2021-10,0.12048,0.00051,NONE,,1.0,0.0,0.8019
LN103916,2021-11,0.11515,0.0019,NONE,,1.0,0.0,0.7626
LN103916,2021-12,0.11072,0.00227,NONE,,1.0,0.0,0.7321
LN103916,2022-01,0.11277,0.0049,NONE,,1.0,0.0,0.7388
LN103916,2022-02,0.10989,0.00161,NONE,,1.0,0.0,0.7283
LN103916,2022-03,0.10815,0.0005,NONE,,1.0,0.0,0.7197
LN103916,2022-04,0.10931,0.00066,NONE,,1.0,0.0,0.727
LN103916,2022-05,0.10693,0.00065,NONE,,1.0,0.0,0.7112
LN103916,2022-06,0.10463,0.00062,NONE,,1.0,0.0,0.6959
LN103916,2022-07,0.10503,0.00057,NONE,,1.0,0.0,0.6987
LN103916,2022-08,0.62834,0.98885,SOURCE_CONFLICT,,0.9,1.0,0.952
LN103917,2024-06,0.09571,0.00063,NONE,,1.0,0.0,0.6364
LN103917,2024-07,0.56501,0.99851,DATE_INVALID,R006,0.73,0.0,0.504
LN103917,2024-08,0.06806,0.00055,NONE,,1.0,0.0,0.4522
LN103917,2024-09,0.05327,0.0017,NONE,,1.0,0.0,0.3506
LN103917,2024-10,0.53675,0.99851,SOURCE_CONFLICT,,0.65,1.0,0.3156
LN103917,2024-11,0.04806,0.00055,NONE,,1.0,0.0,0.319
LN103917,2024-12,0.05053,0.00055,NONE,,1.0,0.0,0.3354
LN103917,2025-01,0.19461,0.14433,NONE,R007,0.88,0.0,0.3125
LN103917,2025-02,0.04983,0.00057,NONE,,1.0,0.0,0.3307
LN103917,2025-03,0.532,0.99851,STALE_UPDATE,R006,0.7313,0.0,0.284
LN103917,2025-04,0.04939,0.00065,NONE,,1.0,0.0,0.3275
LN103917,2025-05,0.058,0.00066,NONE,,1.0,0.0,0.3849
LN103917,2025-06,0.06275,0.00065,NONE,,1.0,0.0,0.4166
LN103918,2021-09,0.5727,0.99851,SOURCE_CONFLICT,,0.65,1.0,0.5553
LN103918,2021-10,0.25386,0.24712,DOC_GAP,R007,0.88,0.0,0.4334
LN103918,2021-11,0.05221,0.00125,NONE,,1.0,0.0,0.3447
LN103918,2021-12,0.03475,0.00058,NONE,,1.0,0.0,0.2301
LN103918,2022-01,0.03078,0.0006,NONE,,1.0,0.0,0.2036
LN103918,2022-02,0.02347,0.00059,NONE,,1.0,0.0,0.1549
LN103918,2022-03,0.01653,0.0006,NONE,,1.0,0.0,0.1086
LN103918,2022-04,0.0164,0.0006,NONE,,1.0,0.0,0.1077
LN103918,2022-05,0.01359,0.00097,NONE,,1.0,0.0,0.088
LN103918,2022-06,0.00614,0.00096,NONE,,1.0,0.0,0.0384
LN103918,2022-07,0.00958,0.00068,NONE,,1.0,0.0,0.062
LN103918,2022-08,0.50128,0.99851,SOURCE_CONFLICT,,0.65,1.0,0.0792
LN103918,2022-09,0.00439,0.00082,NONE,,1.0,0.0,0.0271
LN103918,2022-10,0.00623,0.00064,NONE,,1.0,0.0,0.0398
LN103918,2022-11,0.0029,0.00079,NONE,,1.0,0.0,0.0173
LN103918,2022-12,0.00451,0.0006,NONE,,1.0,0.0,0.0285
LN103918,2023-01,0.00706,0.00055,NONE,,1.0,0.0,0.0456
LN103918,2023-02,0.01186,0.00055,NONE,,1.0,0.0,0.0776
LN103918,2023-03,0.0137,0.00203,NONE,,1.0,0.0,0.0859
LN103918,2023-04,0.20986,0.25799,NONE,R007,0.88,0.0,0.1111
LN103918,2023-05,0.02129,0.00097,NONE,,1.0,0.0,0.1393
LN103918,2023-06,0.02618,0.00119,NONE,,1.0,0.0,0.1714
LN103918,2023-07,0.16154,0.10589,NONE,R007,0.88,0.0,0.1946
LN103918,2023-08,0.03834,0.00088,NONE,,1.0,0.0,0.2533
LN103918,2023-09,0.04324,0.0011,NONE,,1.0,0.0,0.2854
LN103918,2023-10,0.05335,0.00096,NONE,,1.0,0.0,0.3531
LN103918,2023-11,0.05735,0.00056,NONE,,1.0,0.0,0.3809
LN103918,2023-12,0.06198,0.00053,NONE,,1.0,0.0,0.4118
LN103918,2024-01,0.0706,0.00052,NONE,,1.0,0.0,0.4693
LN103918,2024-02,0.08353,0.00051,NONE,,1.0,0.0,0.5555
LN103918,2024-03,0.09201,0.00052,NONE,,1.0,0.0,0.612
LN103918,2024-04,0.10323,0.00048,NONE,,1.0,0.0,0.6869
LN103918,2024-05,0.10998,0.00049,NONE,,1.0,0.0,0.7319
LN103918,2024-06,0.11835,0.00047,NONE,,1.0,0.0,0.7877
LN103918,2024-07,0.12086,0.00048,NONE,,1.0,0.0,0.8044
LN103918,2024-08,0.12198,0.00049,NONE,,1.0,0.0,0.8119
LN103918,2024-09,0.12318,0.00049,NONE,,1.0,0.0,0.8199
LN103918,2024-10,0.12464,0.00047,NONE,,1.0,0.0,0.8297
LN103918,2024-11,0.12775,0.00045,NONE,,1.0,0.0,0.8505
LN103918,2024-12,0.12966,0.0006,NONE,,1.0,0.0,0.8628
LN103918,2025-01,0.26175,0.10192,NONE,R007,0.88,0.0,0.8732
LN103918,2025-02,0.13241,0.00044,NONE,,1.0,0.0,0.8815
LN103918,2025-03,0.13399,0.00044,NONE,,1.0,0.0,0.8921
LN103918,2025-04,0.13538,0.0005,NONE,,1.0,0.0,0.9012
LN103918,2025-05,0.1434,0.0005,NONE,,1.0,0.0,0.9546
LN103918,2025-06,0.14675,0.00035,NONE,,1.0,0.0,0.9774
LN103919,2023-08,0.10368,0.00037,NONE,,1.0,0.0,0.6902
LN103919,2023-09,0.08955,0.00035,NONE,,1.0,0.0,0.5961
LN103919,2023-10,0.1152,0.00037,NONE,,1.0,0.0,0.767
LN103919,2023-11,0.13643,0.00044,NONE,,1.0,0.0,0.9084
LN103919,2023-12,0.14193,0.00044,NONE,,1.0,0.0,0.945
LN103919,2024-01,0.145,0.00049,NONE,,1.0,0.0,0.9653
LN103919,2024-02,0.72524,0.99851,SOURCE_CONFLICT,R007,0.63,1.0,0.9723
LN103920,2024-10,0.09831,0.00046,NONE,,1.0,0.0,0.6542
LN103920,2024-11,0.08157,0.00052,NONE,,1.0,0.0,0.5424
LN103920,2024-12,0.07517,0.00049,NONE,,1.0,0.0,0.4998
LN103920,2025-01,0.06574,0.00051,NONE,,1.0,0.0,0.4369
LN103920,2025-02,0.06098,0.00051,NONE,,1.0,0.0,0.4052
LN103920,2025-03,0.06281,0.00051,NONE,,1.0,0.0,0.4174
LN103920,2025-04,0.06073,0.00048,NONE,,1.0,0.0,0.4036
LN103920,2025-05,0.06024,0.00048,NONE,,1.0,0.0,0.4003
LN103920,2025-06,0.06327,0.00051,NONE,,1.0,0.0,0.4204
LN103921,2023-08,0.08524,0.00035,NONE,,1.0,0.0,0.5674
LN103921,2023-09,0.06395,0.00036,NONE,,1.0,0.0,0.4254
LN103921,2023-10,0.04887,0.00041,NONE,,1.0,0.0,0.3247
LN103921,2023-11,0.03967,0.00041,NONE,,1.0,0.0,0.2633
LN103921,2023-12,0.03739,0.00039,NONE,,1.0,0.0,0.2482
LN103921,2024-01,0.03277,0.0004,NONE,,1.0,0.0,0.2174
LN103921,2024-02,0.0317,0.0004,NONE,,1.0,0.0,0.2103
LN103921,2024-03,0.03052,0.0004,NONE,,1.0,0.0,0.2024
LN103921,2024-04,0.02877,0.0004,NONE,,1.0,0.0,0.1907
LN103921,2024-05,0.02787,0.00039,NONE,,1.0,0.0,0.1847
LN103921,2024-06,0.03366,0.00039,NONE,,1.0,0.0,0.2234
LN103921,2024-07,0.04187,0.00039,NONE,,1.0,0.0,0.2781
LN103921,2024-08,0.20648,0.16523,DOC_GAP,R007,0.88,0.0,0.3359
LN103921,2024-09,0.05606,0.00039,NONE,,1.0,0.0,0.3727
LN103921,2024-10,0.62238,0.99851,STATUS_INCONSISTENT,R004,0.64,0.0,0.8865
LN103921,2024-11,0.07409,0.00121,NONE,,1.0,0.0,0.4907
LN103921,2024-12,0.07845,0.00038,NONE,,1.0,0.0,0.522
LN103921,2025-01,0.08781,0.00038,NONE,,1.0,0.0,0.5844
LN103921,2025-02,0.09224,0.00038,NONE,,1.0,0.0,0.614
LN103921,2025-03,0.58769,0.99851,STALE_UPDATE,R006,0.7313,0.0,0.6553
LN103921,2025-04,0.10131,0.00037,NONE,,1.0,0.0,0.6744
LN103921,2025-05,0.10238,0.00037,NONE,,1.0,0.0,0.6815
LN103921,2025-06,0.10613,0.00078,NONE,,1.0,0.0,0.7054
LN103922,2023-03,0.57495,0.99851,DATE_INVALID,R006,0.73,0.0,0.5703
LN103922,2023-04,0.06547,0.00047,NONE,,1.0,0.0,0.4352
LN103922,2023-05,0.04281,0.00047,NONE,,1.0,0.0,0.2841
LN103922,2023-06,0.02889,0.00084,NONE,,1.0,0.0,0.1904
LN103922,2023-07,0.02853,0.00055,NONE,,1.0,0.0,0.1888
LN103922,2023-08,0.0233,0.00058,NONE,,1.0,0.0,0.1538
LN103922,2023-09,0.01949,0.00058,NONE,,1.0,0.0,0.1284
LN103922,2023-10,0.62119,0.99851,BALANCE_MISMATCH,R001,0.64,0.0,0.8786
LN103922,2023-11,0.01891,0.0006,NONE,,1.0,0.0,0.1245
LN103922,2023-12,0.0166,0.0006,NONE,,1.0,0.0,0.1091
LN103922,2024-01,0.50791,0.99851,STALE_UPDATE,R006,0.7798,0.0,0.1234
LN103922,2024-02,0.57574,0.99851,BALANCE_MISMATCH,R002,0.76,0.0,0.5756
LN103922,2024-03,0.03347,0.00064,NONE,,1.0,0.0,0.2215
LN103922,2024-04,0.14402,0.03387,NONE,R007,0.88,0.0,0.2698
LN103922,2024-05,0.16051,0.04438,NONE,R007,0.88,0.0,0.3517
LN103922,2024-06,0.0622,0.00044,NONE,,1.0,0.0,0.4135
LN103922,2024-07,0.06577,0.00046,NONE,,1.0,0.0,0.4372
LN103922,2024-08,0.07484,0.00045,NONE,,1.0,0.0,0.4977
LN103922,2024-09,0.07911,0.00052,NONE,,1.0,0.0,0.526
LN103922,2024-10,0.08636,0.00044,NONE,,1.0,0.0,0.5746
LN103922,2024-11,0.09147,0.00053,NONE,,1.0,0.0,0.6084
LN103922,2024-12,0.70365,0.99851,BALANCE_MISMATCH,"R002,R007",0.64,0.0,0.8283
LN103922,2025-01,0.71565,0.99851,BALANCE_MISMATCH,R002,0.41,1.0,0.9083
LN103922,2025-02,0.11549,0.02311,NONE,,1.0,0.0,0.7083
LN103922,2025-03,0.1113,0.00395,NONE,,1.0,0.0,0.7315
LN103922,2025-04,0.11238,0.00366,NONE,,1.0,0.0,0.7395
LN103922,2025-05,0.11453,0.00218,NONE,,1.0,0.0,0.7578
LN103922,2025-06,0.1177,0.00252,NONE,,1.0,0.0,0.778
LN103923,2022-12,0.07777,0.00106,NONE,,1.0,0.0,0.5156
LN103923,2023-01,0.05216,0.00051,NONE,,1.0,0.0,0.3464
LN103923,2023-02,0.03557,0.0007,NONE,,1.0,0.0,0.2353
LN103923,2023-03,0.02051,0.00064,NONE,,1.0,0.0,0.135
LN103923,2023-04,0.01167,0.00051,NONE,,1.0,0.0,0.0765
LN103923,2023-05,0.0131,0.0005,NONE,,1.0,0.0,0.086
LN103923,2023-06,0.00729,0.00077,NONE,,1.0,0.0,0.0466
LN103923,2023-07,0.00558,0.00083,NONE,,1.0,0.0,0.035
LN103923,2023-08,0.00529,0.00048,NONE,,1.0,0.0,0.034
LN103923,2023-09,0.12766,0.0873,NONE,R007,0.88,0.0,0.0182
LN103923,2023-10,0.00588,0.00071,NONE,,1.0,0.0,0.0373
