loan_id,reporting_month,trust_score,trust_band,rule_violation_score,n_rules_fired,rules_fired,n_conflicts,balance_conflict,status_conflict,rate_conflict
LN103501,2023-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103501,2023-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103501,2023-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103501,2024-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103501,2024-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103501,2024-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103501,2024-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103501,2024-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103501,2024-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103501,2024-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103501,2024-08,0.65,MEDIUM,0.0,0,,1.0,True,False,True
LN103501,2024-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103501,2024-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103501,2024-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103501,2024-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103501,2025-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103501,2025-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103501,2025-03,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN103501,2025-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103501,2025-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103501,2025-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103502,2022-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103502,2022-09,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN103502,2022-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103502,2022-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103502,2022-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103502,2023-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103502,2023-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103502,2023-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103502,2023-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103502,2023-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103502,2023-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103502,2023-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103502,2023-08,0.6,MEDIUM,0.0,0,,1.0,True,True,False
LN103502,2023-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103502,2023-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103502,2023-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103502,2023-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103502,2024-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103502,2024-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103502,2024-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103502,2024-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103502,2024-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103502,2024-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103502,2024-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103502,2024-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103502,2024-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103503,2022-03,0.5,LOW,0.0,0,,1.0,True,True,True
LN103503,2022-04,0.64,MEDIUM,3.0,2,"R002,R007",0.0,False,False,False
LN103503,2022-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103503,2022-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103503,2022-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103503,2022-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103503,2022-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103503,2022-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103503,2022-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103503,2022-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103503,2023-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103503,2023-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103503,2023-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103503,2023-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103503,2023-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103503,2023-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103503,2023-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103503,2023-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103503,2023-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103503,2023-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103503,2023-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103503,2023-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103503,2024-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103503,2024-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103503,2024-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103503,2024-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103503,2024-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103503,2024-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2021-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2021-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2021-09,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN103504,2021-10,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN103504,2021-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2021-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2022-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2022-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2022-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2022-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2022-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2022-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2022-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2022-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2022-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2022-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2022-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2022-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2023-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2023-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2023-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2023-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2023-05,0.52,MEDIUM,4.0,2,"R004,R007",0.0,False,False,False
LN103504,2023-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2023-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2023-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2023-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2023-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2023-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2023-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2024-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2024-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2024-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2024-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2024-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2024-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2024-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2024-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2024-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2024-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2024-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2024-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2025-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2025-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2025-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2025-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2025-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103504,2025-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103505,2024-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103505,2024-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103505,2024-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103505,2024-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103505,2024-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103505,2025-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103505,2025-02,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN103505,2025-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103505,2025-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103505,2025-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103505,2025-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103506,2024-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103506,2024-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103506,2024-08,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN103506,2024-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103506,2024-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103506,2024-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103506,2024-12,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN103506,2025-01,0.64,MEDIUM,3.0,1,R004,0.0,False,False,False
LN103506,2025-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103506,2025-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103506,2025-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103506,2025-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103506,2025-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103507,2024-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103507,2024-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103507,2024-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103507,2024-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103507,2024-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103507,2024-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103507,2024-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103507,2024-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103507,2025-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103507,2025-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103507,2025-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103507,2025-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103507,2025-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103507,2025-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2021-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2021-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2021-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2021-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2022-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2022-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2022-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2022-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2022-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2022-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2022-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2022-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2022-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2022-10,0.65,MEDIUM,0.0,0,,1.0,True,False,True
LN103508,2022-11,0.65,MEDIUM,0.0,0,,1.0,True,False,True
LN103508,2022-12,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN103508,2023-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2023-02,0.76,MEDIUM,2.0,1,R002,0.0,False,False,False
LN103508,2023-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2023-04,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN103508,2023-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2023-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2023-07,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN103508,2023-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2023-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2023-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2023-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2023-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2024-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2024-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2024-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2024-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2024-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2024-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2024-07,0.76,MEDIUM,2.0,1,R002,0.0,False,False,False
LN103508,2024-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2024-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2024-10,0.9,HIGH,0.0,0,,1.0,False,False,True
LN103508,2024-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2024-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2025-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2025-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2025-03,0.65,MEDIUM,0.0,0,,1.0,True,False,True
LN103508,2025-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2025-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103508,2025-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103509,2022-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103509,2022-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103509,2022-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103509,2022-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103509,2023-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103509,2023-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103509,2023-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103509,2023-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103509,2023-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103509,2023-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103509,2023-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103509,2023-08,0.6,MEDIUM,0.0,0,,1.0,True,True,False
LN103509,2023-09,0.65,MEDIUM,0.0,0,,1.0,True,False,True
LN103509,2023-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103509,2023-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103509,2023-12,0.64,MEDIUM,3.0,1,R001,0.0,False,False,False
LN103509,2024-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103509,2024-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103509,2024-03,0.5,LOW,0.0,0,,1.0,True,True,True
LN103509,2024-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103509,2024-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103509,2024-06,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN103509,2024-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103509,2024-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103509,2024-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103509,2024-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103509,2024-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103509,2024-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103509,2025-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103509,2025-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103509,2025-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103509,2025-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103509,2025-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103509,2025-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103510,2024-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103510,2024-12,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN103510,2025-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103510,2025-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103510,2025-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103510,2025-04,0.65,MEDIUM,0.0,0,,1.0,True,False,True
LN103510,2025-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103510,2025-06,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN103511,2023-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103511,2023-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103511,2023-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103511,2023-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103511,2023-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103511,2023-12,0.76,MEDIUM,2.0,1,R002,0.0,False,False,False
LN103511,2024-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103511,2024-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103511,2024-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103511,2024-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103511,2024-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103511,2024-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103511,2024-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103511,2024-08,0.73,MEDIUM,1.0,1,R006,0.0,False,False,False
LN103511,2024-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103511,2024-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103511,2024-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103511,2024-12,0.73,MEDIUM,1.0,1,R006,0.0,False,False,False
LN103511,2025-01,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN103511,2025-02,0.64,MEDIUM,3.0,1,R004,0.0,False,False,False
LN103511,2025-03,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN103511,2025-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103511,2025-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103511,2025-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2021-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2022-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2022-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2022-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2022-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2022-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2022-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2022-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2022-08,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN103512,2022-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2022-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2022-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2022-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2023-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2023-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2023-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2023-04,0.75,MEDIUM,0.0,0,,1.0,True,False,False
LN103512,2023-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2023-06,0.65,MEDIUM,0.0,0,,1.0,True,False,True
LN103512,2023-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2023-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2023-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2023-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2023-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2023-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2024-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2024-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2024-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2024-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2024-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2024-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2024-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2024-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2024-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2024-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2024-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2024-12,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN103512,2025-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2025-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2025-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2025-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2025-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103512,2025-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2021-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2022-01,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN103513,2022-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2022-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2022-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2022-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2022-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2022-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2022-08,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN103513,2022-09,0.73,MEDIUM,1.0,1,R006,0.0,False,False,False
LN103513,2022-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2022-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2022-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2023-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2023-02,0.65,MEDIUM,0.0,0,,1.0,True,False,True
LN103513,2023-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2023-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2023-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2023-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2023-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2023-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2023-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2023-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2023-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2023-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2024-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2024-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2024-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2024-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2024-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2024-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2024-07,0.75,MEDIUM,0.0,0,,1.0,False,True,True
LN103513,2024-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2024-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2024-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2024-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2024-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2025-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2025-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2025-03,0.5,LOW,0.0,0,,1.0,True,True,True
LN103513,2025-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2025-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103513,2025-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103514,2022-06,0.73,MEDIUM,1.0,1,R006,0.0,False,False,False
LN103514,2022-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103514,2022-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103514,2022-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103514,2022-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103514,2022-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103514,2022-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103514,2023-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103514,2023-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103514,2023-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103514,2023-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103514,2023-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103514,2023-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103514,2023-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103514,2023-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103514,2023-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103514,2023-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103514,2023-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103514,2023-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103514,2024-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103514,2024-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103514,2024-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN103514,2024-04,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN103514,2024-05,1.0,HIGH,0.0,0,,0.0,False,False,False
